time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-01T05:59:52.620Z,38.7835007,-122.7426682,0.8,1.07,md,17,80,0.004652,0.04,nc,nc73686656,2022-02-01T06:34:15.495Z,"1km ENE of The Geysers, CA",earthquake,0.24,0.47,0.13,4,automatic,nc,nc
2022-01-31T20:01:54.770Z,38.7903333,-122.7606667,1.65,1.15,md,40,61,0.0103,0.03,nc,nc73686481,2022-02-03T00:27:13.730Z,"2km NNW of The Geysers, CA",earthquake,0.14,0.27,0.122,9,reviewed,nc,nc
2022-01-29T21:27:12.360Z,38.7923333,-122.7631667,2.42,1.49,md,45,65,0.008709,0.05,nc,nc73685546,2022-02-02T08:17:12.019Z,"2km NNW of The Geysers, CA",earthquake,0.16,0.3,0.084,12,reviewed,nc,nc
2022-01-26T04:15:15.190Z,38.7916679,-122.7608337,2.61,1,md,14,110,0.008987,0.02,nc,nc73682951,2022-01-26T04:16:53.737Z,"2km NNW of The Geysers, CA",earthquake,0.34,0.68,0.24,2,automatic,nc,nc
2022-01-26T04:12:31.310Z,38.7921667,-122.7591667,2.4,1.19,md,41,58,0.008457,0.04,nc,nc73682946,2022-01-27T11:10:19.061Z,"2km N of The Geysers, CA",earthquake,0.17,0.33,0.202,8,reviewed,nc,nc
2022-01-25T21:37:41.090Z,38.7871667,-122.7643333,1.69,1.1,md,42,71,0.01392,0.04,nc,nc73682781,2022-01-29T10:26:10.856Z,"1km NNW of The Geysers, CA",earthquake,0.14,0.22,0.118,8,reviewed,nc,nc
2022-01-25T18:46:24.460Z,38.7801667,-122.7448333,0.88,1.67,md,43,50,0.00704,0.05,nc,nc73682716,2022-01-29T10:00:10.478Z,"1km ENE of The Geysers, CA",earthquake,0.14,0.19,0.163,20,reviewed,nc,nc
2022-01-25T12:49:47.110Z,38.7866667,-122.7713333,2.12,1.08,md,16,83,0.0145,0.07,nc,nc73682636,2022-01-26T07:06:30.280Z,"2km NW of The Geysers, CA",earthquake,0.24,0.39,0.272,11,reviewed,nc,nc
2022-01-24T12:41:33.220Z,38.7801667,-122.7453333,0.67,1.92,md,33,50,0.04791,0.16,nc,nc73682416,2022-01-25T08:32:11.384Z,"1km ENE of The Geysers, CA",earthquake,0.25,0.96,0.191,34,reviewed,nc,nc
2022-01-22T22:18:27.210Z,38.7928333,-122.738,0.59,1.55,md,31,120,0.01867,0.07,nc,nc73682041,2022-01-26T20:51:11.332Z,"2km NE of The Geysers, CA",earthquake,0.21,0.36,0.215,11,reviewed,nc,nc
2022-01-22T07:42:33.830Z,38.7868333,-122.7345,1.29,1.31,md,31,64,0.00399,0.05,nc,nc73681881,2022-01-26T09:09:10.856Z,"2km ENE of The Geysers, CA",earthquake,0.18,0.25,0.044,4,reviewed,nc,nc
2022-01-22T07:33:16.260Z,38.7878342,-122.7665024,2.44,1.08,md,13,79,0.01383,0.02,nc,nc73681876,2022-01-22T07:39:38.687Z,"2km NW of The Geysers, CA",earthquake,0.35,0.73,0.11,2,automatic,nc,nc
2022-01-22T01:45:18.270Z,38.7905,-122.7595,1,1.37,md,39,59,0.01011,0.04,nc,nc73681761,2022-01-26T06:34:11.662Z,"2km N of The Geysers, CA",earthquake,0.16,0.24,0.133,8,reviewed,nc,nc
2022-01-18T19:08:03.780Z,38.7895012,-122.7626648,1.86,1.06,md,17,65,0.01134,0.03,nc,nc73680351,2022-01-18T19:09:41.438Z,"2km NNW of The Geysers, CA",earthquake,0.27,0.5,0.11,4,automatic,nc,nc
2022-01-17T18:19:57.710Z,38.799,-122.7735,1.31,1.26,md,39,72,0.0109,0.05,nc,nc73679771,2022-01-24T19:03:12.056Z,"3km NNW of The Geysers, CA",earthquake,0.15,0.27,0.107,8,reviewed,nc,nc
2022-01-16T20:42:31.480Z,38.7861671,-122.7344971,1.56,1.18,md,16,86,0.003405,0.04,nc,nc73679306,2022-01-16T21:15:11.872Z,"2km ENE of The Geysers, CA",earthquake,0.3,0.49,0.21,4,automatic,nc,nc
2022-01-16T00:30:50.140Z,38.8011667,-122.7706667,1.68,1.47,md,48,67,0.008577,0.04,nc,nc73678981,2022-01-21T23:29:13.862Z,"3km NNW of The Geysers, CA",earthquake,0.14,0.2,0.11,13,reviewed,nc,nc
2022-01-15T00:36:25.250Z,38.7858315,-122.7426682,1.45,1.14,md,13,82,0.005319,0.02,nc,nc73678596,2022-01-15T01:57:13.534Z,"2km NE of The Geysers, CA",earthquake,0.28,0.52,0.05,3,automatic,nc,nc
2022-01-14T22:48:20.740Z,38.783165,-122.7476654,0.29,1.14,md,13,89,0.01882,0.06,nc,nc73678576,2022-01-15T00:25:10.672Z,"1km NE of The Geysers, CA",earthquake,0.29,0.62,0.13,3,automatic,nc,nc
2022-01-14T13:07:50.260Z,38.7888333,-122.7615,1.97,1.82,md,52,55,0.01186,0.05,nc,nc73678396,2022-01-21T05:32:11.711Z,"1km NNW of The Geysers, CA",earthquake,0.13,0.2,0.139,19,reviewed,nc,nc
2022-01-13T15:16:15.090Z,38.7955,-122.7623333,0.73,1.26,md,32,62,0.005512,0.04,nc,nc73678001,2022-01-20T09:20:11.172Z,"2km NNW of The Geysers, CA",earthquake,0.14,0.31,0.003,3,reviewed,nc,nc
2022-01-13T14:46:58.160Z,38.7935,-122.7491667,2.07,2.23,md,56,46,0.01089,0.06,nc,nc73677991,2022-01-20T16:40:10.637Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.25,0.276,29,reviewed,nc,nc
2022-01-12T12:52:04.100Z,38.7895,-122.7605,1.71,1.15,md,43,60,0.01113,0.04,nc,nc73677466,2022-01-19T03:14:10.590Z,"1km NNW of The Geysers, CA",earthquake,0.14,0.21,0.122,9,reviewed,nc,nc
2022-01-11T17:56:10.100Z,38.7891667,-122.7635,1.91,1.28,md,40,67,0.01182,0.06,nc,nc73677191,2022-01-18T22:09:10.657Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.25,0.067,10,reviewed,nc,nc
2022-01-10T22:11:10.340Z,38.7888336,-122.7611694,1.74,1.04,md,23,76,0.01183,0.04,nc,nc73676701,2022-01-10T22:25:10.766Z,"1km NNW of The Geysers, CA",earthquake,0.24,0.41,0.11,5,automatic,nc,nc
2022-01-10T05:07:34.700Z,38.7911682,-122.7610016,0.81,1,md,14,78,0.02056,0.03,nc,nc73676371,2022-01-10T05:53:11.178Z,"2km NNW of The Geysers, CA",earthquake,0.24,0.63,0.13,3,automatic,nc,nc
2022-01-10T02:24:18.160Z,38.7866667,-122.7605,1.7,1.58,md,46,61,0.01395,0.06,nc,nc73676326,2022-01-14T22:41:11.877Z,"1km NNW of The Geysers, CA",earthquake,0.18,0.26,0.143,15,reviewed,nc,nc
2022-01-09T12:41:55.700Z,38.7915,-122.7478333,1.34,1.1,md,40,43,0.01198,0.05,nc,nc73676141,2022-01-14T09:14:10.829Z,"2km NNE of The Geysers, CA",earthquake,0.17,0.28,0.086,8,reviewed,nc,nc
2022-01-07T16:26:23.160Z,38.7895012,-122.7624969,2.08,1.1,md,20,65,0.01132,0.02,nc,nc73675171,2022-01-07T18:18:12.682Z,"2km NNW of The Geysers, CA",earthquake,0.24,0.46,0.19,4,automatic,nc,nc
2022-01-05T01:57:37.440Z,38.7871666,-122.7634964,1.27,1.06,md,23,69,0.01376,0.08,nc,nc73673816,2022-01-05T02:12:10.818Z,"1km NNW of The Geysers, CA",earthquake,0.24,0.43,0.12,7,automatic,nc,nc
2022-01-03T12:20:36.720Z,38.7890015,-122.7354965,1.72,1.02,md,12,90,0.005836,0.02,nc,nc73673091,2022-01-03T13:11:11.021Z,"2km NE of The Geysers, CA",earthquake,0.31,0.61,0.15,3,automatic,nc,nc
2022-01-02T23:00:51.990Z,38.7895012,-122.7623367,1.73,1.19,md,18,64,0.0113,0.03,nc,nc73672866,2022-01-02T23:34:10.757Z,"2km NNW of The Geysers, CA",earthquake,0.24,0.39,0.25,5,automatic,nc,nc
2022-01-02T03:19:45.440Z,38.7806667,-122.7641667,1.2,1.8,md,44,73,0.01001,0.05,nc,nc73672556,2022-01-07T09:50:11.278Z,"1km WNW of The Geysers, CA",earthquake,0.16,0.25,0.137,14,reviewed,nc,nc
2022-01-01T14:07:35.870Z,38.7946663,-122.7493362,1.92,1.1,md,25,92,0.01006,0.03,nc,nc73672196,2022-01-01T16:01:11.877Z,"2km NNE of The Geysers, CA",earthquake,0.23,0.38,0.17,5,automatic,nc,nc
2022-01-01T14:01:22.200Z,38.7888336,-122.7613297,1.45,1.06,md,20,63,0.01184,0.04,nc,nc73672191,2022-01-01T14:25:12.004Z,"1km NNW of The Geysers, CA",earthquake,0.23,0.39,0.1,4,automatic,nc,nc
2022-01-01T13:53:23.970Z,38.7893333,-122.7601667,1.59,2.05,md,65,47,0.01128,0.05,nc,nc73672171,2022-01-07T00:02:12.006Z,"1km NNW of The Geysers, CA",earthquake,0.11,0.19,0.188,41,reviewed,nc,nc
2022-01-01T00:08:58.970Z,38.7888333,-122.7628333,1.71,1.09,md,41,66,0.01202,0.06,nc,nc73671846,2022-01-05T21:59:12.468Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.24,0.176,7,reviewed,nc,nc
2021-12-31T17:30:03.390Z,38.7883339,-122.7616653,0.99,1.04,md,23,63,0.01237,0.08,nc,nc73670411,2021-12-31T17:49:11.320Z,"1km NNW of The Geysers, CA",earthquake,0.25,0.4,0.3,5,automatic,nc,nc
2021-12-30T17:50:02.770Z,38.7885,-122.7456667,1.77,1.27,md,33,75,0.008744,0.03,nc,nc73669276,2021-12-30T19:29:13.337Z,"2km NE of The Geysers, CA",earthquake,0.17,0.28,0.023,4,reviewed,nc,nc
2021-12-29T05:42:14.920Z,38.7858333,-122.7641667,2.61,1.1,md,42,71,0.01514,0.04,nc,nc73669051,2022-01-04T03:14:12.781Z,"1km NW of The Geysers, CA",earthquake,0.19,0.28,0.056,8,reviewed,nc,nc
2021-12-28T12:14:06.510Z,38.787,-122.7663333,2.21,1.47,md,44,76,0.01456,0.04,nc,nc73668901,2022-01-05T02:47:10.891Z,"1km NW of The Geysers, CA",earthquake,0.17,0.27,0.11,13,reviewed,nc,nc
2021-12-28T06:44:24.100Z,38.8001667,-122.7425,1.09,1.71,md,39,50,0.01346,0.06,nc,nc73668846,2022-01-03T22:56:13.216Z,"3km NNE of The Geysers, CA",earthquake,0.15,0.3,0.072,11,reviewed,nc,nc
2021-12-27T06:08:14.820Z,38.7871667,-122.7448333,1.43,1.06,md,39,46,0.007454,0.05,nc,nc73668706,2022-01-03T17:51:10.709Z,"2km NE of The Geysers, CA",earthquake,0.16,0.25,0.122,10,reviewed,nc,nc
2021-12-26T17:51:47.020Z,38.7871667,-122.7683333,1.81,1.08,md,32,101,0.01503,0.04,nc,nc73668636,2021-12-28T17:57:11.516Z,"2km NW of The Geysers, CA",earthquake,0.23,0.32,0.009,5,reviewed,nc,nc
2021-12-25T10:10:05.970Z,38.7901667,-122.7595,1.15,1.28,md,31,73,0.01044,0.04,nc,nc73668451,2021-12-28T19:43:11.258Z,"2km N of The Geysers, CA",earthquake,0.16,0.29,0.21,5,reviewed,nc,nc
2021-12-24T11:03:33.320Z,38.7876667,-122.7685,1.69,1.05,md,38,100,0.01465,0.07,nc,nc73668271,2021-12-28T18:55:10.907Z,"2km NW of The Geysers, CA",earthquake,0.18,0.25,0.182,6,reviewed,nc,nc
2021-12-23T23:37:31.480Z,38.7876667,-122.7666667,2.36,1.08,md,43,77,0.01403,0.04,nc,nc73668141,2021-12-30T21:08:11.978Z,"2km NW of The Geysers, CA",earthquake,0.16,0.31,0.119,10,reviewed,nc,nc
2021-12-23T00:08:32.080Z,38.79,-122.7535,2.91,1.68,md,52,47,0.01167,0.04,nc,nc73667816,2021-12-30T18:52:11.859Z,"1km N of The Geysers, CA",earthquake,0.15,0.25,0.175,20,reviewed,nc,nc
2021-12-22T23:54:00.530Z,38.787,-122.766,1.87,1.6,md,48,75,0.01447,0.05,nc,nc73667811,2021-12-30T18:26:10.927Z,"1km NW of The Geysers, CA",earthquake,0.14,0.2,0.168,16,reviewed,nc,nc
2021-12-22T06:19:26.890Z,38.7985001,-122.7701645,1.96,1.08,md,19,75,0.008439,0.06,nc,nc73667501,2021-12-22T06:30:11.041Z,"3km NNW of The Geysers, CA",earthquake,0.26,0.44,0.13,4,automatic,nc,nc
2021-12-21T09:41:12.920Z,38.7876667,-122.7613333,1.49,1.51,md,47,63,0.013,0.05,nc,nc73666996,2021-12-30T00:19:11.249Z,"1km NNW of The Geysers, CA",earthquake,0.12,0.18,0.203,14,reviewed,nc,nc
2021-12-21T07:09:32.210Z,38.777668,-122.7453308,1.12,1.06,md,17,69,0.008727,0.04,nc,nc73666911,2021-12-21T07:37:11.688Z,"1km E of The Geysers, CA",earthquake,0.26,0.45,0.1,4,automatic,nc,nc
2021-12-20T08:44:35.670Z,38.7926674,-122.7338333,2.04,1.1,md,12,94,0.009684,0.02,nc,nc73666061,2021-12-20T11:19:10.736Z,"3km NE of The Geysers, CA",earthquake,0.39,0.66,0.11,3,automatic,nc,nc
2021-12-20T05:46:29.850Z,38.795,-122.7738333,3.16,1.47,md,45,75,0.01116,0.04,nc,nc73666016,2021-12-29T00:10:11.066Z,"2km NW of The Geysers, CA",earthquake,0.18,0.25,0.119,12,reviewed,nc,nc
2021-12-20T00:38:20.030Z,38.7756667,-122.747,1.1,1.3,md,43,64,0.01103,0.06,nc,nc73665936,2021-12-28T21:26:10.311Z,"1km ESE of The Geysers, CA",earthquake,0.2,0.22,0.151,10,reviewed,nc,nc
2021-12-18T20:06:26.280Z,38.7888333,-122.7616667,1.82,1.29,md,41,64,0.01187,0.04,nc,nc73665416,2021-12-28T21:43:11.403Z,"1km NNW of The Geysers, CA",earthquake,0.17,0.24,0.071,9,reviewed,nc,nc
2021-12-18T16:37:34.160Z,38.7858333,-122.7661667,1.94,1.59,md,51,77,0.01509,0.05,nc,nc73665336,2021-12-28T20:09:12.385Z,"1km NW of The Geysers, CA",earthquake,0.16,0.28,0.23,19,reviewed,nc,nc
2021-12-18T05:46:40.280Z,38.78,-122.754,1.02,2.04,md,59,37,0.01304,0.06,nc,nc73665051,2021-12-28T05:00:10.942Z,"0km NE of The Geysers, CA",earthquake,0.13,0.2,0.186,27,reviewed,nc,nc
2021-12-17T04:01:45.430Z,38.7980003,-122.7488327,2.08,1,md,20,97,0.008896,0.02,nc,nc73664586,2021-12-17T06:34:10.711Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.49,0.12,6,automatic,nc,nc
2021-12-15T09:09:20.050Z,38.7949982,-122.7588348,2,1.01,md,21,77,0.00566,0.03,nc,nc73663966,2021-12-15T09:42:14.674Z,"2km N of The Geysers, CA",earthquake,0.25,0.45,0.36,3,automatic,nc,nc
2021-12-14T16:32:06.670Z,38.7939987,-122.7628326,2.37,1.18,md,22,64,0.01962,0.05,nc,nc73663631,2021-12-14T19:09:12.678Z,"2km NNW of The Geysers, CA",earthquake,0.28,0.53,0.19,5,automatic,nc,nc
2021-12-14T15:36:03.200Z,38.7931671,-122.7626648,2.55,1.02,md,16,64,0.007796,0.05,nc,nc73663611,2021-12-14T15:47:10.817Z,"2km NNW of The Geysers, CA",earthquake,0.32,0.63,0.43,3,automatic,nc,nc
2021-12-14T15:08:43.350Z,38.7921667,-122.7528333,1.05,1.2,md,37,48,0.01001,0.03,nc,nc73663586,2021-12-17T01:50:10.283Z,"2km N of The Geysers, CA",earthquake,0.15,0.23,0.066,8,reviewed,nc,nc
2021-12-14T13:46:06.660Z,38.7866669,-122.768837,1.86,1.18,md,19,104,0.01566,0.03,nc,nc73663566,2021-12-14T15:34:10.739Z,"2km NW of The Geysers, CA",earthquake,0.27,0.52,0.21,3,automatic,nc,nc
2021-12-13T19:51:15.240Z,38.7833333,-122.7448333,1.57,1.67,md,35,54,0.006338,0.05,nc,nc73663336,2021-12-17T23:34:10.480Z,"1km NE of The Geysers, CA",earthquake,0.16,0.23,0.102,8,reviewed,nc,nc
2021-12-13T06:49:35.480Z,38.796,-122.7471667,1.55,1.43,md,44,47,0.01084,0.05,nc,nc73663161,2021-12-17T02:58:11.775Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.25,0.094,14,reviewed,nc,nc
2021-12-13T03:44:01.390Z,38.7804985,-122.7639999,0.86,1.18,md,7,97,0.009858,0.02,nc,nc73663086,2021-12-13T04:47:11.546Z,"1km WNW of The Geysers, CA",earthquake,0.37,1.04,,1,automatic,nc,nc
2021-12-11T03:54:45.760Z,38.7975006,-122.7751694,3.65,1.17,md,7,197,0.01086,0.01,nc,nc73662436,2021-12-11T07:29:11.234Z,"3km NW of The Geysers, CA",earthquake,0.99,1.41,,1,automatic,nc,nc
2021-12-11T03:41:55.360Z,38.7938333,-122.7731667,3.39,1.55,md,46,76,0.01155,0.06,nc,nc73662431,2021-12-15T22:59:11.206Z,"2km NW of The Geysers, CA",earthquake,0.19,0.32,0.118,14,reviewed,nc,nc
2021-12-10T10:15:23.440Z,38.7958336,-122.7491684,1.7,1.03,md,18,94,0.009527,0.05,nc,nc73662091,2021-12-10T10:48:11.514Z,"2km NNE of The Geysers, CA",earthquake,0.29,0.48,0.11,5,automatic,nc,nc
2021-12-09T07:37:14.910Z,38.7855,-122.7476667,0.19,1.8,md,38,39,0.008845,0.06,nc,nc73661671,2021-12-14T23:46:13.086Z,"1km NE of The Geysers, CA",earthquake,0.13,0.29,0.068,8,reviewed,nc,nc
2021-12-08T21:31:18.340Z,38.7876663,-122.7448349,1.35,1,md,20,85,0.007729,0.04,nc,nc73661476,2021-12-08T21:47:13.116Z,"2km NE of The Geysers, CA",earthquake,0.26,0.48,0.1,6,automatic,nc,nc
2021-12-08T12:15:29.240Z,38.7773323,-122.7458344,1.12,1.1,md,17,59,0.009244,0.04,nc,nc73661286,2021-12-08T14:10:10.871Z,"1km E of The Geysers, CA",earthquake,0.21,0.46,0.07,6,automatic,nc,nc
2021-12-08T12:12:54.820Z,38.7751667,-122.746,1.07,1.55,md,48,53,0.01084,0.07,nc,nc73661281,2021-12-15T03:47:11.496Z,"1km ESE of The Geysers, CA",earthquake,0.17,0.25,0.092,17,reviewed,nc,nc
2021-12-06T13:42:41.860Z,38.7875,-122.7453333,1.55,1.55,md,47,41,0.007961,0.04,nc,nc73660426,2021-12-13T20:41:11.750Z,"2km NE of The Geysers, CA",earthquake,0.13,0.22,0.196,18,reviewed,nc,nc
2021-12-06T11:08:18.550Z,38.7895,-122.7608333,1.7,1.29,md,44,61,0.01114,0.04,nc,nc73660376,2021-12-13T20:15:10.008Z,"1km NNW of The Geysers, CA",earthquake,0.13,0.22,0.076,13,reviewed,nc,nc
2021-12-05T09:08:38.090Z,38.8,-122.7728333,0.52,2.17,md,67,44,0.01027,0.07,nc,nc73659986,2021-12-11T09:45:09.882Z,"3km NNW of The Geysers, CA",earthquake,0.11,0.17,0.132,33,reviewed,nc,nc
2021-12-05T09:07:54.810Z,38.7846667,-122.7681667,1.21,2.48,md,81,58,0.01405,0.06,nc,nc73659976,2022-02-12T23:06:00.040Z,"1km NW of The Geysers, CA",earthquake,0.11,0.17,0.123,49,reviewed,nc,nc
2021-12-04T02:18:46.710Z,38.8019981,-122.7418365,1.04,1.17,md,19,61,0.01915,0.04,nc,nc73659401,2021-12-04T04:19:11.059Z,"3km SW of Cobb, CA",earthquake,0.22,0.6,0.18,5,automatic,nc,nc
2021-12-03T18:48:55.050Z,38.8016667,-122.7471667,0.31,1.28,md,37,51,0.009858,0.08,nc,nc73659296,2021-12-10T22:53:11.061Z,"3km NNE of The Geysers, CA",earthquake,0.17,0.31,0.16,7,reviewed,nc,nc
2021-12-03T00:10:17.630Z,38.7826653,-122.7353363,-0.79,1.19,md,7,145,0.001226,0.1,nc,nc73659006,2021-12-03T02:28:10.753Z,"2km ENE of The Geysers, CA",earthquake,0.46,3.23,,1,automatic,nc,nc
2021-12-02T05:14:37.910Z,38.7966652,-122.748497,1.15,1.09,md,19,49,0.009614,0.03,nc,nc73658681,2021-12-02T07:18:11.160Z,"2km NNE of The Geysers, CA",earthquake,0.21,0.37,0.28,6,automatic,nc,nc
2021-12-02T00:58:30.080Z,38.7875,-122.7673333,1.98,1.49,md,43,79,0.0144,0.06,nc,nc73658596,2021-12-09T22:23:10.806Z,"2km NW of The Geysers, CA",earthquake,0.17,0.27,0.043,10,reviewed,nc,nc
2021-12-01T05:16:30.380Z,38.788,-122.7605,1.55,2.36,md,75,56,0.01262,0.05,nc,nc73658341,2021-12-09T23:46:10.684Z,"1km NNW of The Geysers, CA",earthquake,0.11,0.2,0.153,52,reviewed,nc,nc
2021-11-30T09:44:43.370Z,38.801,-122.7446667,0.5,1.33,md,40,48,0.01176,0.05,nc,nc73660015,2021-12-09T03:51:11.353Z,"3km NNE of The Geysers, CA",earthquake,0.13,0.21,0.064,10,reviewed,nc,nc
2021-11-28T01:39:27.400Z,38.7781677,-122.741333,0.97,1.15,md,16,58,0.006212,0.05,nc,nc73658930,2021-11-28T03:57:11.392Z,"1km E of The Geysers, CA",earthquake,0.25,0.42,0.1,6,automatic,nc,nc
2021-11-27T20:43:42.510Z,38.7868333,-122.7711667,1.62,1.29,md,46,83,0.01454,0.07,nc,nc73658825,2021-12-07T21:12:12.720Z,"2km NW of The Geysers, CA",earthquake,0.13,0.25,0.154,11,reviewed,nc,nc
2021-11-26T11:40:56.760Z,38.7863333,-122.7493333,0.57,1.07,md,37,56,0.01033,0.05,nc,nc73658055,2021-12-07T04:32:38.129Z,"1km NNE of The Geysers, CA",earthquake,0.15,0.24,0.051,5,reviewed,nc,nc
2021-11-21T12:41:46.910Z,38.7883339,-122.7613297,1.51,1.03,md,18,75,0.01234,0.03,nc,nc73655915,2021-11-21T14:16:10.145Z,"1km NNW of The Geysers, CA",earthquake,0.23,0.5,0.17,2,automatic,nc,nc
2021-11-21T11:40:40.920Z,38.7875,-122.7606667,1.68,1.22,md,43,61,0.01313,0.04,nc,nc73655905,2021-11-30T18:05:11.500Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.26,0.133,12,reviewed,nc,nc
2021-11-19T11:46:02.860Z,38.7896667,-122.733,1.52,1.28,md,42,41,0.007049,0.07,nc,nc73654920,2021-11-25T09:19:10.109Z,"2km NE of The Geysers, CA",earthquake,0.17,0.27,0.183,10,reviewed,nc,nc
2021-11-19T05:18:53.580Z,38.7888333,-122.7621667,1.77,1.35,md,45,65,0.01193,0.04,nc,nc73654790,2021-11-25T06:23:11.144Z,"1km NNW of The Geysers, CA",earthquake,0.14,0.23,0.055,13,reviewed,nc,nc
2021-11-19T04:13:57.230Z,38.7873333,-122.7621667,1.21,1.49,md,46,65,0.01341,0.07,nc,nc73654750,2021-11-25T01:28:11.615Z,"1km NNW of The Geysers, CA",earthquake,0.14,0.22,0.138,17,reviewed,nc,nc
2021-11-19T02:57:02.890Z,38.7869987,-122.748497,0.36,1.18,md,18,83,0.009938,0.06,nc,nc73654720,2021-11-19T05:39:11.864Z,"1km NNE of The Geysers, CA",earthquake,0.25,0.57,,1,automatic,nc,nc
2021-11-18T23:57:41.450Z,38.7843333,-122.7556667,1.89,1.1,md,42,48,0.01484,0.05,nc,nc73654675,2021-11-25T00:46:11.338Z,"1km N of The Geysers, CA",earthquake,0.14,0.24,0.048,7,reviewed,nc,nc
2021-11-18T08:15:15.250Z,38.7804985,-122.758667,0.8,1.09,md,18,82,0.01737,0.04,nc,nc73654400,2021-11-18T08:18:02.252Z,"0km NNW of The Geysers, CA",earthquake,0.21,0.41,,1,automatic,nc,nc
2021-11-17T12:34:46.250Z,38.7976685,-122.7503357,2.19,1.18,md,15,96,0.007899,0.02,nc,nc73653985,2021-11-17T14:12:10.666Z,"2km NNE of The Geysers, CA",earthquake,0.33,0.63,,1,automatic,nc,nc
2021-11-16T02:28:10.420Z,38.8006667,-122.7405,1.24,1.91,md,58,50,0.01501,0.07,nc,nc73653340,2021-11-23T05:52:12.085Z,"3km SSW of Cobb, CA",earthquake,0.14,0.22,0.216,17,reviewed,nc,nc
2021-11-16T00:11:59.730Z,38.7871666,-122.7679977,1.59,1.06,md,26,81,0.01492,0.05,nc,nc73653260,2021-11-16T00:13:37.892Z,"2km NW of The Geysers, CA",earthquake,0.21,0.36,0.16,7,automatic,nc,nc
2021-11-14T05:34:21.720Z,38.7913333,-122.7513333,0.72,1.49,md,49,45,0.01136,0.05,nc,nc73652535,2021-11-19T21:48:11.284Z,"2km NNE of The Geysers, CA",earthquake,0.13,0.22,0.104,15,reviewed,nc,nc
2021-11-13T02:01:58.850Z,38.7966652,-122.7509995,1.17,1.08,md,19,54,0.01744,0.04,nc,nc73652065,2021-11-13T02:35:15.256Z,"2km NNE of The Geysers, CA",earthquake,0.24,0.51,0.09,5,automatic,nc,nc
2021-11-12T06:18:04.810Z,38.7915001,-122.7591629,0.94,1.13,md,21,58,0.009122,0.04,nc,nc73651785,2022-08-06T19:43:07.085Z,"2km N of The Geysers, CA",earthquake,0.2,0.4,0.08,7,automatic,nc,nc
2021-11-10T21:25:11.780Z,38.787,-122.7603333,1.89,1.83,md,44,60,0.01361,0.06,nc,nc73651235,2021-11-18T06:24:20.527Z,"1km NNW of The Geysers, CA",earthquake,0.17,0.27,0.161,16,reviewed,nc,nc
2021-11-10T11:13:48.080Z,38.7911667,-122.7606667,1.78,1.18,md,42,61,0.009474,0.06,nc,nc73651030,2021-11-18T00:57:18.511Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.25,0.136,8,reviewed,nc,nc
2021-11-10T05:12:19.360Z,38.7876663,-122.7616653,1.75,1.03,md,17,64,0.01303,0.06,nc,nc73650945,2021-11-10T06:09:14.534Z,"1km NNW of The Geysers, CA",earthquake,0.28,0.52,0.75,3,automatic,nc,nc
2021-11-10T00:41:06.260Z,38.7806664,-122.7555008,0.93,1.13,md,15,68,0.01276,0.03,nc,nc73650880,2021-11-10T04:08:11.638Z,"0km NNE of The Geysers, CA",earthquake,0.23,0.49,0.09,4,automatic,nc,nc
2021-11-09T13:02:09.240Z,38.7885,-122.7625,1.67,1.35,md,39,66,0.0123,0.05,nc,nc73650690,2021-11-17T03:01:10.729Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.21,0.083,9,reviewed,nc,nc
2021-11-09T05:22:04.140Z,38.7856667,-122.7378333,1.5,1.55,md,37,44,0.002576,0.05,nc,nc73650610,2021-11-17T01:18:11.020Z,"2km ENE of The Geysers, CA",earthquake,0.16,0.2,0.125,8,reviewed,nc,nc
2021-11-08T20:30:27.720Z,38.7879982,-122.7611694,1.33,1.02,md,16,78,0.01266,0.06,nc,nc73650480,2021-11-08T20:53:15.010Z,"1km NNW of The Geysers, CA",earthquake,0.26,0.44,0.12,5,automatic,nc,nc
2021-11-08T11:59:52.930Z,38.7893333,-122.7611694,1.67,1.08,md,16,76,0.01133,0.03,nc,nc73650355,2021-11-08T12:30:12.019Z,"1km NNW of The Geysers, CA",earthquake,0.27,0.49,0.11,6,automatic,nc,nc
2021-11-07T14:02:57.550Z,38.7865,-122.7343333,1.47,1.57,md,37,38,0.003756,0.07,nc,nc73650025,2021-11-16T06:28:12.461Z,"2km ENE of The Geysers, CA",earthquake,0.19,0.28,0.061,9,reviewed,nc,nc
2021-11-07T13:47:23.230Z,38.7866667,-122.737,1.03,1.74,md,44,60,0.003431,0.07,nc,nc73650005,2021-11-16T07:18:11.396Z,"2km ENE of The Geysers, CA",earthquake,0.19,0.23,0.067,14,reviewed,nc,nc
2021-11-07T13:25:44.690Z,38.7875,-122.7331667,1.41,1.34,md,39,48,0.005085,0.06,nc,nc73649975,2021-11-16T06:25:11.446Z,"2km ENE of The Geysers, CA",earthquake,0.18,0.27,0.107,9,reviewed,nc,nc
