time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-04T21:50:20.209Z,52.4642,159.8857,35,4.4,mb,,117,0.937,0.95,us,us7000bkxp,2020-11-17T19:44:37.040Z,"105 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.8,2,0.126,18,reviewed,us,us
2020-09-04T21:14:26.087Z,52.2126,160.1111,35,4.7,mb,,123,1.205,1.16,us,us7000bi6m,2020-11-17T19:44:37.040Z,"135 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.2,1.9,0.058,91,reviewed,us,us
2020-09-04T21:10:17.081Z,52.1823,160.305,35,4.7,mb,,47,1.314,0.79,us,us7000bi5t,2020-11-17T19:44:37.040Z,"147 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,6.9,1.9,0.027,407,reviewed,us,us
2020-09-04T04:36:27.458Z,58.7879,158.7544,10,4.6,mb,,91,4.183,1.06,us,us7000bhmi,2020-11-17T19:44:33.040Z,"76 km WSW of Palana, Russia",earthquake,4,1.8,0.035,247,reviewed,us,us
2020-09-02T07:26:42.122Z,52.3395,157.4655,143.28,4.3,mb,,112,0.783,0.5,us,us7000bgdm,2020-11-17T19:44:22.040Z,"87 km SW of Paratunka, Russia",earthquake,10.6,6.3,0.057,87,reviewed,us,us
2020-09-01T01:00:01.661Z,58.7574,159.1662,10,4.2,mb,,105,4.398,0.64,us,us7000bhu3,2020-11-07T18:48:51.040Z,"58 km SW of Palana, Russia",earthquake,6.6,1.9,0.176,15,reviewed,us,us
2020-09-01T00:51:17.028Z,58.7196,158.9837,10,5.6,mww,,30,4.316,0.73,us,us7000bfij,2020-11-07T18:48:41.040Z,"69 km SW of Palana, Russia",earthquake,7.2,1.7,0.038,67,reviewed,us,us
2020-08-30T16:54:37.846Z,45.5518,149.4395,119.34,4.5,mb,,83,4.841,0.67,us,us7000bh5p,2020-11-07T18:48:50.040Z,"127 km ENE of Kuril’sk, Russia",earthquake,9.4,7.4,0.088,38,reviewed,us,us
2020-08-30T07:06:30.573Z,45.6494,149.9607,118.56,4.5,mb,,135,5.454,0.5,us,us7000bh56,2020-11-07T18:48:49.040Z,"169 km ENE of Kuril’sk, Russia",earthquake,8.1,6.5,0.084,42,reviewed,us,us
2020-08-28T15:15:58.286Z,55.445,162.7198,17.37,4.6,mb,,102,3.404,1.1,us,us7000bee1,2020-11-07T18:48:31.040Z,"88 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,8.7,4.4,0.048,132,reviewed,us,us
2020-08-27T14:14:52.342Z,44.5004,148.0949,54.03,4.8,mb,,121,3.967,0.8,us,us7000bdr4,2020-11-07T18:48:30.040Z,"82 km SSE of Kuril’sk, Russia",earthquake,8.8,5.9,0.035,248,reviewed,us,us
2020-08-26T07:21:11.419Z,54.2648,160.5106,111.87,4.1,mb,,85,1.665,0.61,us,us7000bd3e,2020-11-07T18:48:28.040Z,"131 km ESE of Mil’kovo, Russia",earthquake,10.8,8.4,0.07,55,reviewed,us,us
2020-08-25T21:53:48.760Z,53.0322,159.8438,68.58,4.7,mb,,82,0.721,0.74,us,us7000bczb,2020-10-31T19:06:28.040Z,"80 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,8.6,4.9,0.055,98,reviewed,us,us
2020-08-25T13:14:40.650Z,46.4132,152.7166,39.48,4.4,mb,,134,6.871,0.48,us,us7000bfaw,2020-10-31T19:06:35.040Z,"Kuril Islands",earthquake,10,7.6,0.092,34,reviewed,us,us
2020-08-24T19:44:26.320Z,45.483,149.7238,85.89,4.1,mb,,134,5.053,0.69,us,us7000beci,2020-10-31T19:06:35.040Z,"147 km E of Kuril’sk, Russia",earthquake,11,5.9,0.157,11,reviewed,us,us
2020-08-23T16:13:19.647Z,49.9085,153.4755,203.31,4.1,mb,,124,4.15,0.48,us,us6000bjfx,2020-10-31T19:06:20.040Z,"207 km WSW of Severo-Kuril’sk, Russia",earthquake,9.8,6.4,0.056,89,reviewed,us,us
2020-08-23T14:46:45.679Z,49.627,156.4855,35,4.3,mb,,134,3.568,0.6,us,us7000bean,2020-10-31T19:06:34.040Z,"119 km SSE of Severo-Kuril’sk, Russia",earthquake,12.2,2,0.129,17,reviewed,us,us
2020-08-23T08:27:07.269Z,47.8136,152.5747,125.68,4.3,mb,,172,6.227,0.6,us,us7000beaf,2020-10-31T19:06:34.040Z,"Kuril Islands",earthquake,14.5,8.1,0.137,15,reviewed,us,us
2020-08-22T20:57:41.667Z,53.1547,160.1788,52.39,4.3,mb,,117,0.931,0.67,us,us6000bj6k,2020-10-31T19:06:17.040Z,"103 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,8.6,6.7,0.078,47,reviewed,us,us
2020-08-22T08:57:27.586Z,46.3782,148.4534,23.7,4.5,mb,,140,3.962,0.34,us,us6000bizb,2020-10-31T19:06:16.040Z,"135 km NNE of Kuril’sk, Russia",earthquake,10.3,6.5,0.113,23,reviewed,us,us
2020-08-22T06:57:32.662Z,49.0942,154.2148,131.63,4.3,mb,,127,4.579,0.48,us,us6000bixj,2020-10-31T19:06:16.040Z,"223 km SW of Severo-Kuril’sk, Russia",earthquake,7.7,9.1,0.109,24,reviewed,us,us
2020-08-21T14:38:53.429Z,45.8657,149.8407,115.8,4,mb,,135,5.017,0.69,us,us7000bdrs,2020-10-31T19:06:32.040Z,"168 km ENE of Kuril’sk, Russia",earthquake,10.6,8,0.143,13,reviewed,us,us
2020-08-18T08:41:18.845Z,54.9121,162.2109,35.81,4.4,mb,,78,2.829,0.81,us,us7000bclv,2020-10-24T20:09:12.040Z,"147 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,10.2,7.7,0.19,10,reviewed,us,us
2020-08-12T17:30:01.933Z,48.8009,154.8268,42.73,5,mb,,88,4.679,0.72,us,us6000bdgz,2020-10-24T20:08:46.040Z,"228 km SSW of Severo-Kuril’sk, Russia",earthquake,8.8,2.8,0.025,510,reviewed,us,us
2020-08-12T10:02:54.812Z,43.9724,145.0289,112.77,4.3,mb,,174,1.762,0.56,us,us6000bd73,2020-10-24T20:08:45.040Z,"35 km NNW of Shibetsu, Japan",earthquake,9.6,8.9,0.083,41,reviewed,us,us
2020-08-10T20:26:54.708Z,48.9648,157.9677,10,4.4,mb,,111,4.086,0.95,us,us6000besq,2020-10-21T22:04:15.040Z,"231 km SE of Severo-Kuril’sk, Russia",earthquake,9.7,1.9,0.091,35,reviewed,us,us
2020-08-10T05:32:10.219Z,45.0372,146.0412,195.27,4.2,mb,,134,2.629,0.71,us,us6000bery,2020-10-21T22:04:14.040Z,"108 km N of Otrada, Russia",earthquake,10.1,7.9,0.107,24,reviewed,us,us
2020-08-09T22:40:07.467Z,51.0455,156.4928,115.24,4.5,mb,,102,2.196,0.43,us,us6000bbm9,2020-10-21T22:04:02.040Z,"48 km NNE of Severo-Kuril’sk, Russia",earthquake,10.5,7.2,0.053,104,reviewed,us,us
2020-08-09T06:02:29.039Z,46.9869,152.7168,64.41,4.3,mb,,161,6.915,0.37,us,us6000bemy,2020-10-21T22:04:13.040Z,"Kuril Islands",earthquake,14,10.4,0.202,7,reviewed,us,us
2020-08-08T04:24:18.813Z,50.7806,156.9727,108.13,4.4,mb,,184,2.374,0.61,us,us6000be2v,2020-10-21T22:04:13.040Z,"60 km E of Severo-Kuril’sk, Russia",earthquake,8.3,9.6,0.127,18,reviewed,us,us
2020-08-08T01:39:54.062Z,44.8062,146.3288,167.31,4.2,mb,,125,2.761,0.65,us,us6000be2q,2020-10-21T22:04:13.040Z,"Kuril Islands",earthquake,5.1,7.9,0.101,27,reviewed,us,us
2020-08-07T20:41:33.929Z,58.627,158.9075,10,4.1,mb,,62,4.303,0.58,us,us6000be05,2020-10-21T22:04:12.040Z,"79 km SW of Palana, Russia",earthquake,8.6,1.9,0.085,42,reviewed,us,us
2020-08-07T03:41:13.613Z,52.4192,159.0138,79.28,4.9,mb,,104,0.644,1.14,us,us6000bafa,2022-08-08T23:53:40.791Z,"70 km SE of Vilyuchinsk, Russia",earthquake,6,5.4,0.026,459,reviewed,us,us
2020-08-05T21:10:35.497Z,49.3952,154.3279,110.72,4.1,mb,,166,4.278,0.67,us,us6000bcph,2020-10-21T22:04:10.040Z,"192 km SW of Severo-Kuril’sk, Russia",earthquake,10.3,9.6,0.131,16,reviewed,us,us
2020-08-03T08:40:50.963Z,48.1287,148.2522,393.66,4.1,mb,,118,13.74,0.62,us,us6000bal0,2020-10-10T17:11:19.040Z,"northwest of the Kuril Islands",earthquake,12.1,6.8,0.068,60,reviewed,us,us
2020-07-28T14:20:21.905Z,48.8576,157.9868,10,4.4,mb,,134,4.192,0.64,us,us6000b8s6,2020-10-03T17:32:35.040Z,"242 km SSE of Severo-Kuril’sk, Russia",earthquake,9.5,1.9,0.105,26,reviewed,us,us
2020-07-27T21:44:41.325Z,46.9518,152.717,88.43,4.3,mb,,138,6.815,0.76,us,us6000b6wa,2020-10-03T17:32:34.040Z,"Kuril Islands",earthquake,5.3,8.7,0.129,17,reviewed,us,us
2020-07-27T02:29:51.493Z,47.7978,153.9836,72.33,4.6,mb,,84,5.821,0.68,us,us6000b4jz,2020-10-03T17:32:26.040Z,"Kuril Islands",earthquake,9.9,5.8,0.05,118,reviewed,us,us
2020-07-26T21:13:09.499Z,43.8829,147.5658,35,4.6,mb,,83,3.595,0.63,us,us6000b4he,2020-10-03T17:32:25.040Z,"68 km E of Shikotan, Russia",earthquake,5.8,1.9,0.056,96,reviewed,us,us
2020-07-26T02:05:19.637Z,47.2927,153.6333,59.99,4.5,mb,,49,6.379,0.81,us,us6000b47p,2020-10-03T17:32:23.040Z,"Kuril Islands",earthquake,7.8,5.3,0.094,33,reviewed,us,us
2020-07-25T11:38:00.650Z,53.0096,157.6646,152.16,4.4,mb,,139,0.101,0.49,us,us6000b3yl,2020-10-03T17:32:22.040Z,"40 km W of Paratunka, Russia",earthquake,10.1,5.2,0.035,239,reviewed,us,us
2020-07-24T17:11:58.249Z,55.8307,161.0965,154.9,4.1,mb,,73,3.155,0.73,us,us6000b3kr,2020-10-03T17:32:20.040Z,"56 km SSE of Klyuchi, Russia",earthquake,9.2,7.2,0.067,67,reviewed,us,us
2020-07-23T22:12:49.510Z,56.3217,164.3414,10,4.7,mb,,90,4.672,0.82,us,us6000b65r,2020-10-03T17:32:31.040Z,"115 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,8.5,1.9,0.069,63,reviewed,us,us
2020-07-23T22:11:36.298Z,56.2423,164.2062,10,4.4,mb,,103,4.562,0.77,us,us6000b31k,2020-10-03T17:32:18.040Z,"107 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,7,1.9,0.061,77,reviewed,us,us
2020-07-23T15:47:41.790Z,56.2237,164.275,10,4.9,mb,,84,4.578,0.64,us,us6000b2r6,2020-10-03T17:32:17.040Z,"111 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,8.9,1.8,0.033,303,reviewed,us,us
2020-07-23T01:06:28.301Z,53.7032,160.7926,35,4.3,mb,,134,1.453,0.81,us,us6000b652,2020-10-03T17:32:31.040Z,"160 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.4,2,0.116,21,reviewed,us,us
2020-07-20T16:17:47.377Z,49.1936,158.4436,10,4.5,mb,,103,3.837,0.41,us,us6000b3i5,2020-09-26T16:58:26.040Z,"234 km SE of Severo-Kuril’sk, Russia",earthquake,4.3,1.9,0.102,28,reviewed,us,us
2020-07-19T07:44:51.837Z,44.768,147.8899,88.13,4.4,mb,,164,3.848,0.61,us,us7000ar5x,2020-09-26T16:58:38.040Z,"51 km S of Kuril’sk, Russia",earthquake,6.1,8.3,0.057,89,reviewed,us,us
2020-07-19T01:47:16.257Z,53.0945,153.6971,488.66,4.2,mb,,109,2.412,0.54,us,us7000ar23,2020-09-26T16:58:37.040Z,"261 km NW of Ozernovskiy, Russia",earthquake,10.8,4.7,0.078,45,reviewed,us,us
2020-07-17T17:38:29.596Z,55.2073,160.9422,110.64,4.2,mb,,161,2.57,1.17,us,us6000b2tw,2020-09-26T16:58:24.040Z,"93 km ESE of Atlasovo, Russia",earthquake,14.3,9.8,0.159,11,reviewed,us,us
2020-07-17T06:10:47.064Z,44.8383,147.5213,134.15,5,mb,,79,3.6,0.72,us,us7000aq5u,2020-09-26T16:58:33.040Z,"51 km SSW of Kuril’sk, Russia",earthquake,9.1,7.1,0.072,62,reviewed,us,us
2020-07-16T20:33:56.548Z,53.4251,159.866,64.64,4.6,mb,,130,0.834,0.96,us,us6000b2qq,2020-09-26T16:58:23.040Z,"91 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.4,8.3,0.137,16,reviewed,us,us
2020-07-14T13:21:08.093Z,44.0482,147.1013,87.5,4.9,mww,,48,3.249,0.82,us,us7000anbx,2020-09-19T20:58:22.040Z,"41 km NE of Shikotan, Russia",earthquake,7.9,4.6,0.089,12,reviewed,us,us
2020-07-11T11:49:06.366Z,47.0312,152.9106,35,4.3,mb,,135,6.818,1.01,us,us7000alxa,2020-09-19T20:58:08.040Z,"Kuril Islands",earthquake,8,1.9,0.084,40,reviewed,us,us
2020-07-09T05:14:02.010Z,45.7327,149.5427,129.53,4.9,mww,,82,4.854,0.73,us,us7000akjy,2020-09-19T20:57:59.040Z,"141 km ENE of Kuril’sk, Russia",earthquake,7.9,4.5,0.073,18,reviewed,us,us
2020-07-06T22:17:05.551Z,44.4382,149.2573,34.75,4.4,mb,,82,4.796,0.98,us,us7000aj3u,2020-09-11T22:14:22.040Z,"139 km SE of Kuril’sk, Russia",earthquake,10.8,5.2,0.079,46,reviewed,us,us
2020-07-04T23:31:00.698Z,48.0764,152.532,141.26,4.2,mb,,130,6.015,0.88,us,us7000aktg,2020-09-11T22:14:12.040Z,"Kuril Islands",earthquake,6.6,7.8,0.105,25,reviewed,us,us
2020-07-02T07:07:24.419Z,43.7188,147.9936,41.18,5.2,mb,,71,3.922,0.88,us,us7000agh1,2020-09-11T22:13:51.040Z,"102 km E of Shikotan, Russia",earthquake,7.4,3,0.021,742,reviewed,us,us
2020-07-01T02:40:43.244Z,46.9175,152.8221,35,4.6,mb,,85,6.89,0.71,us,us7000afjg,2020-09-11T22:13:45.040Z,"Kuril Islands",earthquake,9.6,1.9,0.072,57,reviewed,us,us
2020-06-30T15:48:45.013Z,50.8123,157.0508,69.24,4.7,mb,,110,2.334,0.6,us,us7000af6i,2020-09-05T17:35:37.040Z,"66 km ENE of Severo-Kuril’sk, Russia",earthquake,6.4,5.1,0.038,212,reviewed,us,us
2020-06-30T01:57:12.518Z,48.7273,154.9816,51.34,4.6,mb,,138,4.711,0.95,us,us7000aetu,2020-09-05T17:35:35.040Z,"231 km SSW of Severo-Kuril’sk, Russia",earthquake,11.6,7.7,0.101,29,reviewed,us,us
2020-06-30T01:24:56.539Z,52.9332,161.2728,10,4.2,mb,,147,1.588,0.86,us,us7000ajc0,2020-09-05T17:35:43.040Z,"176 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,10.3,1.9,0.121,19,reviewed,us,us
2020-06-25T21:48:15.914Z,45.4371,150.0468,45.94,4.4,mb,,136,5.282,1.01,us,us7000abpb,2020-09-05T17:35:21.040Z,"171 km E of Kuril’sk, Russia",earthquake,5.4,7.1,0.092,34,reviewed,us,us
2020-06-24T01:24:47.954Z,48.8616,153.0943,150.11,4.1,mb,,180,5.15,0.67,us,us7000afq0,2020-09-05T17:35:38.040Z,"297 km SW of Severo-Kuril’sk, Russia",earthquake,14.6,10,0.131,16,reviewed,us,us
2020-06-22T15:28:08.132Z,46.3718,153.0101,13.28,4.2,mb,,173,7.078,0.36,us,us7000acb4,2020-08-30T00:01:23.040Z,"Kuril Islands",earthquake,12.2,7.3,0.167,10,reviewed,us,us
2020-06-22T07:36:57.704Z,46.1148,152.3936,35,4.2,mb,,133,6.699,0.65,us,us7000acas,2020-08-30T00:01:22.040Z,"Kuril Islands",earthquake,10.4,2,0.07,57,reviewed,us,us
2020-06-21T04:06:31.654Z,51.9305,159.6489,35,4.3,mb,,235,1.253,1.07,us,us7000ac6r,2020-08-30T00:01:21.040Z,"139 km SE of Vilyuchinsk, Russia",earthquake,11.4,2,0.237,6,reviewed,us,us
2020-06-19T23:06:30.792Z,48.1067,151.92,91.63,4.2,mb,,163,6.211,0.66,us,us7000abbb,2020-08-30T00:01:17.040Z,"Kuril Islands",earthquake,12.2,10.6,0.199,7,reviewed,us,us
2020-06-18T03:15:04.710Z,51.492,156.9744,145.79,4.1,mb,,125,1.678,0.67,us,us7000aax2,2020-08-30T00:01:12.040Z,"32 km E of Ozernovskiy, Russia",earthquake,11,7.1,0.097,29,reviewed,us,us
2020-06-17T22:15:12.278Z,53.943,161.0029,42.8,4.8,mb,,103,1.681,0.54,us,us6000adti,2020-08-30T00:00:42.040Z,"176 km ESE of Mil’kovo, Russia",earthquake,7.2,5.6,0.047,140,reviewed,us,us
2020-06-17T11:46:09.155Z,47.9494,153.7445,77.13,4.4,mb,,116,5.746,0.42,us,us6000adfu,2020-08-30T00:00:41.040Z,"Kuril Islands",earthquake,7.5,6.8,0.075,52,reviewed,us,us
2020-06-16T13:54:38.599Z,49.231,155.562,59.48,4.3,mb,,137,4.108,0.59,us,us6000ah78,2020-08-22T19:15:05.040Z,"165 km SSW of Severo-Kuril’sk, Russia",earthquake,4,8.3,0.082,42,reviewed,us,us
2020-06-14T21:23:19.156Z,49.1299,158.098,10,5.1,mww,,80,3.914,0.64,us,us6000abte,2020-08-22T19:14:52.040Z,"222 km SE of Severo-Kuril’sk, Russia",earthquake,7.9,1.8,0.068,21,reviewed,us,us
2020-06-07T09:00:04.348Z,56.872,162.7099,10,4.5,mb,,61,4.511,0.54,us,us6000a7fp,2020-08-18T17:59:01.040Z,"73 km NNE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.6,1.9,0.104,27,reviewed,us,us
2020-06-07T04:05:53.901Z,43.8607,147.9899,42.84,4.5,mb,,170,3.903,0.69,us,us6000a7cq,2020-08-18T17:59:01.040Z,"102 km E of Shikotan, Russia",earthquake,10.3,8.1,0.052,107,reviewed,us,us
2020-06-06T07:37:29.614Z,46.517,152.3889,35.41,4.1,mb,,162,6.632,0.35,us,us6000aan3,2020-08-18T17:58:57.040Z,"Kuril Islands",earthquake,13.6,16.5,0.151,12,reviewed,us,us
2020-06-06T03:04:36.340Z,53.9956,161.8266,10,4.1,mb,,111,2.132,0.89,us,us6000a701,2020-08-18T17:58:56.040Z,"222 km ESE of Mil’kovo, Russia",earthquake,6.1,1.9,0.123,18,reviewed,us,us
2020-06-05T21:27:07.297Z,54.1121,161.8644,10,4.9,mb,,84,2.205,0.91,us,us6000a6vx,2020-08-18T17:58:55.040Z,"219 km SE of Atlasovo, Russia",earthquake,6.7,1.8,0.029,376,reviewed,us,us
2020-06-05T19:29:51.707Z,54.1719,161.5965,21.31,4,mb,,134,2.099,1.03,us,us6000a6sw,2020-08-18T17:58:54.040Z,"201 km ESE of Mil’kovo, Russia",earthquake,4.8,5.7,0.129,17,reviewed,us,us
2020-06-05T15:20:50.317Z,54.2005,161.7823,10,4.4,mb,,109,2.207,1.12,us,us6000a6kp,2020-08-18T17:58:53.040Z,"208 km SE of Atlasovo, Russia",earthquake,11.3,1.9,0.051,113,reviewed,us,us
2020-06-05T02:08:24.292Z,43.7203,147.2046,35,4.3,mb,,140,3.355,1.02,us,us6000aa3d,2020-08-18T17:58:51.040Z,"39 km ESE of Shikotan, Russia",earthquake,10.4,2,0.077,47,reviewed,us,us
2020-06-03T17:28:52.671Z,44.1645,145.939,114.74,4.3,mb,,122,2.409,0.7,us,us6000a5b5,2020-08-18T17:58:46.040Z,"12 km NNE of Otrada, Russia",earthquake,9.4,6.2,0.066,65,reviewed,us,us
2020-06-03T10:22:33.859Z,46.8934,152.621,35,4.4,mb,,133,6.754,0.69,us,us6000a544,2020-08-18T17:58:45.040Z,"Kuril Islands",earthquake,10.2,2,0.083,42,reviewed,us,us
2020-06-03T03:17:14.400Z,55.6306,164.6141,10,4.5,mb,,60,4.36,0.74,us,us6000a4v5,2020-08-18T17:58:44.040Z,"Komandorskiye Ostrova, Russia region",earthquake,8.9,1.8,0.036,228,reviewed,us,us
2020-06-02T12:05:23.807Z,46.5462,145.7317,362.38,4,mb,,136,2.084,0.69,us,us6000a4bb,2020-08-15T20:20:04.040Z,"221 km NW of Kuril’sk, Russia",earthquake,10.5,6.3,0.076,46,reviewed,us,us
2020-06-01T16:00:39.962Z,48.8614,153.3863,164,4.9,mww,,88,5.049,0.6,us,us6000a3qy,2020-08-15T20:20:01.040Z,"282 km SW of Severo-Kuril’sk, Russia",earthquake,8.9,4.7,0.075,17,reviewed,us,us
2020-06-01T12:36:28.945Z,55.2131,162.5718,10,4.3,mb,,75,3.184,0.96,us,us6000a3n4,2020-08-15T20:20:01.040Z,"113 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,8.6,1.8,0.057,88,reviewed,us,us
2020-05-31T07:26:31.691Z,49.4715,155.0334,97.23,4.3,mb,,135,4.007,0.51,us,us6000a335,2020-08-15T20:19:56.040Z,"155 km SSW of Severo-Kuril’sk, Russia",earthquake,11.2,8,0.089,36,reviewed,us,us
2020-05-30T11:01:35.247Z,53.0028,159.0587,118.96,4.5,mb,,115,0.247,0.75,us,us6000a2kt,2020-08-15T20:19:52.040Z,"27 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,9.6,6.1,0.034,256,reviewed,us,us
2020-05-29T21:13:18.412Z,48.12,154.478,35,4.3,mb,,134,5.398,0.72,us,us6000a26m,2020-08-15T20:19:49.040Z,"Kuril Islands",earthquake,5.3,2,0.056,89,reviewed,us,us
2020-05-29T20:44:31.579Z,46.5918,153.4521,10,4.1,mb,,138,7.076,0.76,us,us6000a6el,2020-08-15T20:19:49.040Z,"Kuril Islands",earthquake,5.6,1.9,0.117,23,reviewed,us,us
2020-05-29T14:21:17.043Z,44.5839,148.9757,35,4.3,mb,,137,4.601,0.69,us,us6000a6ed,2020-08-15T20:19:48.040Z,"112 km SE of Kuril’sk, Russia",earthquake,7.7,1.9,0.125,18,reviewed,us,us
2020-05-29T03:43:08.224Z,46.1401,149.6014,163.03,4.9,mb,,83,4.79,0.92,us,us6000a1he,2020-08-15T20:19:46.040Z,"168 km NE of Kuril’sk, Russia",earthquake,9.3,2.6,0.021,689,reviewed,us,us
2020-05-28T08:46:56.912Z,47.9871,154.13,69.33,4.6,mb,,105,5.608,0.66,us,us6000a0we,2020-08-15T20:19:42.040Z,"Kuril Islands",earthquake,11.1,5.7,0.031,318,reviewed,us,us
2020-05-26T07:57:37.195Z,46.6545,153.3746,10,4.3,mb,,138,7.037,0.97,us,us70009qhf,2020-08-08T18:18:01.040Z,"Kuril Islands",earthquake,10.5,1.9,0.083,41,reviewed,us,us
2020-05-26T07:32:49.140Z,48.2195,154.7781,35,4.5,mb,,106,5.235,1.05,us,us70009qgb,2020-08-08T18:18:01.040Z,"290 km SSW of Severo-Kuril’sk, Russia",earthquake,8.3,1.9,0.047,134,reviewed,us,us
2020-05-26T06:24:09.522Z,46.5756,153.4684,10,4.8,mb,,81,7.087,0.59,us,us70009qfa,2020-08-08T18:18:01.040Z,"Kuril Islands",earthquake,9,1.8,0.025,508,reviewed,us,us
2020-05-26T06:11:21.961Z,46.9499,153.239,26.74,4.3,mb,,134,6.8,0.71,us,us6000a4ii,2020-08-08T18:17:37.040Z,"Kuril Islands",earthquake,12.3,6.8,0.116,21,reviewed,us,us
2020-05-26T05:18:19.584Z,46.5635,153.5199,10,5.4,mww,,77,7.085,0.64,us,us70009qeb,2020-08-08T18:18:00.040Z,"Kuril Islands",earthquake,8.1,1.8,0.071,19,reviewed,us,us
2020-05-21T18:24:12.935Z,44.8357,146.4885,154.6,4,mb,,159,2.879,1.24,us,us6000a1nz,2020-08-08T18:17:34.040Z,"98 km NNE of Otrada, Russia",earthquake,10.1,6.3,0.087,35,reviewed,us,us
2020-05-20T09:42:28.170Z,47.6277,155.8727,10,4.4,mb,,135,5.609,0.33,us,us70009lhh,2020-08-08T18:17:41.040Z,"east of the Kuril Islands",earthquake,7.1,1.9,0.092,34,reviewed,us,us
2020-05-17T19:26:39.549Z,52.3445,159.6008,71.39,4.5,mb,,122,0.893,0.96,us,us70009j32,2020-08-02T00:29:14.040Z,"100 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.1,4.5,0.059,85,reviewed,us,us
2020-05-17T13:39:09.698Z,49.6904,153.4686,190.08,4.1,mb,,127,4.327,0.45,us,us70009neb,2020-08-02T00:29:24.040Z,"219 km WSW of Severo-Kuril’sk, Russia",earthquake,11.1,7.1,0.09,34,reviewed,us,us
2020-05-15T20:54:04.417Z,49.1178,153.5083,129.46,4.2,mb,,137,4.788,0.45,us,us70009n6m,2020-08-02T00:30:57.040Z,"255 km SW of Severo-Kuril’sk, Russia",earthquake,10.5,7.3,0.077,50,reviewed,us,us
2020-05-15T15:18:12.736Z,50.4162,155.1064,142.68,4.3,mb,,128,3.14,0.58,us,us70009n6f,2020-08-02T00:31:21.040Z,"77 km WSW of Severo-Kuril’sk, Russia",earthquake,12.6,8.8,0.094,32,reviewed,us,us
2020-05-14T01:26:57.374Z,50.8587,157.8246,35,4.8,mb,,124,2.227,0.67,us,us70009mit,2020-08-02T00:32:10.040Z,"116 km SE of Ozernovskiy, Russia",earthquake,6.9,1.9,0.139,16,reviewed,us,us
2020-05-14T01:22:53.102Z,51.2143,157.9188,64.58,4.8,mb,,83,1.867,0.51,us,us70009fr4,2020-08-02T00:32:10.040Z,"103 km ESE of Ozernovskiy, Russia",earthquake,9.3,5.3,0.03,345,reviewed,us,us
2020-05-13T13:18:37.413Z,44.7852,147.6239,90.92,4.5,mb,,137,3.663,0.76,us,us70009fae,2020-08-02T00:32:23.040Z,"53 km SSW of Kuril’sk, Russia",earthquake,6.9,7.6,0.083,42,reviewed,us,us
2020-05-13T01:21:36.407Z,48.7928,154.6479,64.03,4.4,mb,,87,4.731,0.59,us,us70009f46,2020-08-02T00:32:32.040Z,"234 km SSW of Severo-Kuril’sk, Russia",earthquake,10.8,6.1,0.108,25,reviewed,us,us
2020-05-12T12:59:34.033Z,47.7209,147.72,367.91,4.8,mb,,95,5.076,0.63,us,us70009epd,2020-07-29T22:14:39.040Z,"277 km N of Kuril’sk, Russia",earthquake,10.8,6.1,0.022,608,reviewed,us,us
2020-05-11T12:57:03.343Z,49.1706,150.9263,313.29,4.5,mb,,112,5.805,0.84,us,us70009e1c,2020-07-29T22:14:32.040Z,"northwest of the Kuril Islands",earthquake,9.1,5.9,0.027,395,reviewed,us,us
2020-05-10T03:35:16.755Z,44.4973,149.1062,34.02,4.4,mb,,135,4.69,0.7,us,us70009dl7,2020-07-29T22:14:26.040Z,"126 km SE of Kuril’sk, Russia",earthquake,9.7,5.6,0.053,102,reviewed,us,us
2020-05-06T01:01:25.626Z,47.9549,145.9385,460.86,4,mb,,133,2.375,0.52,us,us70009fe5,2020-07-29T22:14:08.040Z,"245 km ESE of Makarov, Russia",earthquake,11.9,9.6,0.096,29,reviewed,us,us
2020-05-04T21:57:33.987Z,46.5719,153.2417,10,4.4,mb,,138,7.148,0.92,us,us70009ema,2020-07-18T21:57:47.040Z,"Kuril Islands",earthquake,7.5,1.9,0.081,44,reviewed,us,us
2020-05-04T09:55:38.288Z,53.3963,157.6926,174.27,4.3,mb,,57,0.288,0.63,us,us700099qg,2020-07-18T21:57:33.040Z,"51 km WNW of Yelizovo, Russia",earthquake,9.7,5,0.041,171,reviewed,us,us
